date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2008-12-19,7.8788886070251465,13.238327980041504,7.283443927764893,16.22113037109375,6.051734924316406,14.580585479736328,,7.8164825439453125,19.383281707763672,8.552181243896484
2008-12-22,7.5918169021606445,12.844056129455566,7.027359962463379,15.969696998596191,5.96851110458374,14.618244171142578,,7.712548732757568,19.249544143676758,8.322561264038086
2008-12-23,7.564144611358643,12.87283706665039,6.860611438751221,15.919416427612305,5.885281562805176,14.498984336853027,,7.625038146972656,19.256986618041992,8.233941078186035
2008-12-24,7.5710601806640625,12.823904991149902,7.009494304656982,16.019987106323242,5.924914836883545,14.624512672424316,,7.663324356079102,19.190113067626953,8.294368743896484
2008-12-26,7.6644439697265625,12.99658203125,7.015450954437256,16.142105102539062,5.916987895965576,14.637069702148438,,7.679733753204346,19.20496940612793,8.3870210647583
2008-12-29,7.526101112365723,13.281498908996582,6.955897331237793,15.840386390686035,5.9209513664245605,14.60568618774414,,7.696143627166748,19.17525291442871,8.225885391235352
2008-12-30,7.730161666870117,13.603809356689453,7.223887920379639,16.429473876953125,6.031919002532959,14.837922096252441,,7.813743591308594,19.546724319458008,8.5360689163208
2008-12-31,7.865048885345459,13.747713088989258,7.456150531768799,16.824567794799805,6.107219696044922,14.982290267944336,,7.939553737640381,19.72502899169922,8.689146995544434
2009-01-02,8.152122497558594,14.432655334472656,7.539523601531982,17.442384719848633,6.3370819091796875,15.195687294006348,,8.125530242919922,20.126218795776367,9.124211311340332
2009-01-05,8.169419288635254,14.772235870361328,7.4144606590271,17.305891036987305,6.31726598739624,15.258459091186523,,8.240396499633789,20.029638290405273,9.083919525146484
2009-01-06,8.3527250289917,14.93341064453125,7.533569812774658,17.68663215637207,6.463901519775391,15.032499313354492,,8.122793197631836,19.702739715576172,9.237000465393066
2009-01-07,8.159042358398438,14.300271987915039,7.140514850616455,16.89641761779785,6.257820129394531,14.881863594055176,,8.057153701782227,19.52443504333496,8.870420455932617
2009-01-08,8.273178100585938,14.484452247619629,7.110734939575195,17.06163787841797,6.301413536071777,14.687285423278809,,8.016133308410645,19.635881423950195,8.9227876663208
2009-01-09,8.072572708129883,13.998089790344238,6.884432792663574,16.688081741333008,6.162703514099121,14.436220169067383,,7.953227519989014,19.4278564453125,8.6488618850708
2009-01-12,7.737079620361328,13.445530891418457,6.52115535736084,16.321704864501953,6.051734924316406,14.442492485046387,,7.955960750579834,19.17525291442871,8.443416595458984
2009-01-13,7.778587818145752,13.782249450683594,6.610482692718506,16.041534423828125,6.023993968963623,14.530366897583008,,7.805538654327393,19.338703155517578,8.334650993347168
2009-01-14,7.488056182861328,13.123208045959473,6.229339122772217,15.445282936096191,5.841687202453613,14.210259437561035,,7.709817886352539,19.063814163208008,8.008355140686035
2009-01-15,7.709411144256592,13.287246704101562,5.943479537963867,15.588957786560059,5.881319522857666,14.273024559020996,,7.7508416175842285,19.197542190551758,8.205741882324219
2009-01-16,7.795879364013672,13.393730163574219,5.764816761016846,15.675161361694336,5.9209513664245605,14.40483570098877,,7.903999328613281,19.360984802246094,8.302421569824219
2009-01-20,7.356626033782959,12.680014610290527,4.811955451965332,14.949592590332031,5.679198265075684,14.235372543334961,,7.76725435256958,18.8929386138916,7.814998149871826
2009-01-21,7.616025924682617,13.531871795654297,5.52064847946167,15.330338478088379,5.952657222747803,14.304410934448242,,7.854769229888916,19.294126510620117,8.052663803100586
2009-01-22,7.49843168258667,13.160624504089355,5.18118953704834,15.280048370361328,5.817909240722656,14.291854858398438,,7.852035999298096,19.3758487701416,7.951959133148193
2009-01-23,7.612568378448486,13.54338264465332,5.353895664215088,14.820281982421875,5.901137351989746,14.15377140045166,,7.868443489074707,19.3758487701416,7.9277873039245605
2009-01-26,7.522642612457275,13.793758392333984,5.258608341217041,14.992692947387695,5.972472667694092,14.247918128967285,,8.057153701782227,19.271835327148438,7.984182834625244
2009-01-27,7.577982425689697,13.816777229309082,5.443227767944336,15.2656831741333,6.0081400871276855,14.323240280151367,,8.09544563293457,19.67302703857422,7.960016250610352
